oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
778216100021253,60548777,2458359.9878041386,58359.4877778,18.4006157,0.0345471874,0,zr,55.197524800000000,57.955835700000000,0.439999998,0.032000002,20180829487743,778,16,1,19.8799992,25.7811890,0.0252276771,0.0914041623,6.499042229E-06,3.0000000000e+01,1.11800003,1
778216100021253,60649570,2458360.9958113073,58360.4957060,18.3688698,0.0338828973,0,zr,55.197585100000000,57.955846400000000,0.926999986,-0.078000002,20180830495637,778,16,1,20.2700005,26.1124592,0.0204208046,0.0932002738,4.279509540E-06,3.0000000000e+01,1.11000001,1
778216100021253,60749218,2458361.9923709077,58361.4921875,18.4451580,0.0355106406,0,zr,55.197543000000000,57.955839400000000,1.366999984,0.028000001,20180831492164,778,16,1,20.6299992,26.1188602,0.0168291219,0.0874154493,2.940015065E-06,3.0000000000e+01,1.11099994,1
778216100021253,60948813,2458363.9884764250,58363.4881366,18.4334049,0.0352528132,0,zr,55.197557500000000,57.955826200000000,0.843999982,-0.015000000,20180902488067,778,16,1,20.6900005,26.0640945,0.0171896797,0.0900767818,3.105780934E-06,3.0000000000e+01,1.10899997,1
778216100021253,61048653,2458364.9869574183,58364.4865394,18.4335423,0.0352558009,0,zr,55.197553700000000,57.955811500000000,0.723999977,0.005000000,20180903486516,778,16,1,20.9200001,26.0562363,0.0164341759,0.0898790732,2.811241075E-06,3.0000000000e+01,1.10800004,1
778216100021253,61148627,2458365.9867693550,58365.4862731,18.4863338,0.0364348814,0,zr,55.197500600000000,57.955823000000000,0.759000003,-0.000000000,20180904486262,778,16,1,20.8799992,26.0840702,0.0178437512,0.0896480829,3.319736379E-06,3.0000000000e+01,1.10500002,1
778216100021253,61248725,2458366.9878313990,58366.4872569,18.4361382,0.0353125408,0,zr,55.197556100000000,57.955815400000000,0.691999972,0.066000000,20180905487222,778,16,1,21.3099995,26.1118336,0.0160552002,0.0921435803,2.736332590E-06,3.0000000000e+01,1.10099995,1
778216100021253,61349247,2458367.9931298660,58367.4924769,18.4288292,0.0351531431,0,zr,55.197552100000000,57.955841600000000,0.606999993,-0.071999997,20180906492454,778,16,1,21.0499992,26.0875206,0.0179051887,0.0916620120,3.368657644E-06,3.0000000000e+01,1.09300005,1
778216100021253,61446678,2458368.9675112820,58368.4667824,18.4849300,0.0364028178,0,zr,55.197654000000000,57.955873400000000,0.495000005,-0.017999999,20180907466782,778,16,1,21.0499992,26.0836620,0.0196425822,0.0911590979,4.057840670E-06,3.0000000000e+01,1.12000000,1
778216100021253,61542947,2458369.9302829537,58369.4294792,18.4525986,0.0356752425,0,zr,55.197551800000000,57.955833100000000,1.034999967,-0.074000001,20180908429468,778,16,1,21.2000008,26.0853004,0.0171708167,0.0901502296,3.089312486E-06,3.0000000000e+01,1.18700004,1
778216100021253,61648454,2458370.9854342327,58370.4845486,18.4284344,0.0351445414,0,zr,55.197566100000000,57.955828400000000,0.610000014,0.024000000,20180909484525,778,16,1,21.1800003,26.1041260,0.0165189020,0.0933569223,2.841978130E-06,3.0000000000e+01,1.09300005,1
778216100021253,61746559,2458371.9665518470,58371.4655903,18.4138470,0.0348295309,0,zr,55.197568300000000,57.955837800000000,1.268000007,-0.108999997,20180910465544,778,16,1,21.0599995,26.1025200,0.0176387969,0.0916486830,3.255463525E-06,3.0000000000e+01,1.11000001,1
778216100021253,61849240,2458372.9934481713,58372.4924074,18.4324150,0.0352312252,0,zr,55.197553200000000,57.955854100000000,1.327999949,0.014000000,20180911492361,778,16,1,20.9899998,26.0971031,0.0163626205,0.0930838063,2.815562993E-06,3.0000000000e+01,1.08299994,1
778216100021253,61949266,2458373.9937796826,58373.4926620,18.4183311,0.0349259302,0,zr,55.197584400000000,57.955854900000000,1.258000016,-0.023000000,20180912492627,778,16,1,20.9099998,26.1070137,0.0183566101,0.0926329643,3.499975037E-06,3.0000000000e+01,1.08099997,1
778216100021253,62048881,2458374.9900134040,58374.4888194,18.4533272,0.0356914103,0,zr,55.197541000000000,57.955871600000000,0.602999985,0.024000000,20180913488819,778,16,1,20.7500000,26.1020260,0.0181159172,0.0930166915,3.420067060E-06,3.0000000000e+01,1.08200002,1
778216100021253,62149157,2458375.9928446277,58375.4915741,18.4497967,0.0356131196,0,zr,55.197513100000000,57.955855200000000,1.422999978,-0.044000000,20180914491562,778,16,1,20.7500000,26.1035061,0.0203826800,0.0939578265,4.373415322E-06,3.0000000000e+01,1.07900000,1
778216100021253,62243025,2458376.9315964530,58376.4302546,18.4439812,0.0354847126,0,zr,55.197583000000000,57.955835600000000,1.123000026,-0.028999999,20180915430185,778,16,1,21.0799999,26.0886803,0.0188002679,0.0885082856,3.715725370E-06,3.0000000000e+01,1.14400005,1
778216100021253,62344579,2458377.9472172910,58377.4457986,18.4387856,0.0353705324,0,zr,55.197566700000000,57.955832400000000,1.021000028,-0.109999999,20180916445787,778,16,1,20.9699993,26.0624828,0.0184542388,0.0864394605,3.584643537E-06,3.0000000000e+01,1.11500001,1
778216100021253,62442179,2458378.9232861670,58378.4217940,18.4287434,0.0351512805,0,zr,55.197593000000000,57.955841600000000,0.508000016,-0.020000000,20180917421782,778,16,1,21.0699997,26.1274300,0.0159185771,0.0860269964,2.665425654E-06,3.0000000000e+01,1.14999998,1
778216100021253,62551412,2458380.0156943750,58379.5141204,18.4211788,0.0349873640,0,zr,55.197569400000000,57.955836300000000,0.953999996,-0.041999999,20180918514086,778,16,1,20.7700005,26.1038704,0.0179158039,0.0936351866,3.380295084E-06,3.0000000000e+01,1.07700002,1
778216100021253,62645232,2458380.9539702404,58380.4523264,18.4487209,0.0355893299,0,zr,55.197586500000000,57.955799500000000,0.726999998,-0.055000000,20180919452292,778,16,1,21.2500000,26.1670990,0.0172494743,0.0807422325,3.206407882E-06,3.0000000000e+01,1.09700000,1
778216100021253,62849700,2458382.9987970525,58382.4970023,18.4571915,0.0357773677,0,zr,55.197559300000000,57.955865400000000,0.578999996,-0.016000001,20180921496944,778,16,1,20.9699993,26.1014729,0.0178740025,0.0944229513,3.512492185E-06,3.0000000000e+01,1.07500005,1
778216100021253,62951599,2458384.0178646212,58383.5159954,18.4620190,0.0358851366,0,zr,55.197633700000000,57.955902400000000,0.536000013,0.026000001,20180922515984,778,16,1,20.8999996,26.0943680,0.0206040945,0.0917726755,4.479116797E-06,3.0000000000e+01,1.08299994,1
778216100021253,63051046,2458385.0124044130,58384.5104630,18.4158077,0.0348716229,0,zr,55.197589100000000,57.955846100000000,0.875999987,0.048000000,20180923510405,778,16,1,21.1200008,26.0862617,0.0167666618,0.0909764469,3.015790526E-06,3.0000000000e+01,1.08200002,1
778216100021253,63150461,2458386.0066311670,58385.5046181,18.4330120,0.0352442265,0,zr,55.197599300000000,57.955805000000000,0.732999980,0.003000000,20180924504606,778,16,1,20.5499992,26.1195011,0.0157276839,0.0863581896,2.645317181E-06,3.0000000000e+01,1.08000004,1
778216100021253,63243670,2458386.9387811630,58386.4367014,18.4592552,0.0358233899,0,zr,55.197560500000000,57.955862600000000,0.861000001,-0.039999999,20180925436690,778,16,1,20.0799999,26.0975590,0.0211032908,0.0920580551,4.654054010E-06,3.0000000000e+01,1.09700000,1
778216100021253,63346335,2458387.9655091683,58387.4633565,18.5220871,0.0372644290,0,zr,55.197579000000000,57.955854800000000,0.697000027,0.075999998,20180926463299,778,16,1,19.2800007,25.7272778,0.0291702133,0.0936219394,9.182625035E-06,3.0000000000e+01,1.07700002,1
778216100021253,63448824,2458388.9904655370,58388.4882407,18.4432640,0.0354689099,0,zr,55.197590800000000,57.955872900000000,0.402000010,0.010000000,20180927488206,778,16,1,20.3400002,26.1096859,0.0186748616,0.0911608189,3.693476856E-06,3.0000000000e+01,1.07700002,1
778216100021253,63548667,2458389.9889727468,58389.4866782,18.3924599,0.0343747847,0,zr,55.197557500000000,57.955834800000000,0.995000005,0.032000002,20180928486655,778,16,1,20.4400005,26.1018620,0.0188373737,0.0921203718,3.819362519E-06,3.0000000000e+01,1.07700002,1
778216100021253,63651843,2458391.0208034230,58390.5184375,18.3885651,0.0342928842,0,zr,55.197584500000000,57.955865800000000,1.134999990,0.089000002,20180929518403,778,16,1,20.2900009,26.1089745,0.0201246254,0.0917010978,4.312399142E-06,3.0000000000e+01,1.10200000,1
778216100021253,64342622,2458397.9290521555,58397.4262269,18.4132996,0.0348177664,0,zr,55.197551400000000,57.955848900000000,1.786999941,-0.028999999,20181006426215,778,16,1,21.1900005,26.0778179,0.0171519239,0.0919738784,2.999829803E-06,3.0000000000e+01,1.08200002,1
778216100021253,66931557,2458423.8197433148,58423.3155787,18.4233875,0.0350351185,0,zr,55.197569000000000,57.955839100000000,0.372999996,0.003000000,20181101315521,778,16,1,20.9500008,26.0928898,0.0174390841,0.0900244564,3.068810884E-06,3.0000000000e+01,1.11500001,1
778216100021253,67132300,2458425.8272472485,58425.3230093,18.4018116,0.0345725939,0,zr,55.197579100000000,57.955835200000000,1.245000005,-0.017000001,20181103322975,778,16,1,20.6800003,25.9823418,0.0226997230,0.0804094002,5.204058198E-06,3.0000000000e+01,1.09700000,1
778216100021253,67241215,2458426.9164284607,58426.4121528,18.4207478,0.0349780433,0,zr,55.197554300000000,57.955832600000000,0.665000021,-0.001000000,20181104412153,778,16,1,21.0300007,26.1013031,0.0199524071,0.0878358185,4.154346243E-06,3.0000000000e+01,1.08599997,1
778216100021253,67344600,2458427.9503169820,58427.4460069,18.4538479,0.0357029811,0,zr,55.197585100000000,57.955837600000000,1.184999943,-0.004000000,20181105445972,778,16,1,20.6800003,26.0493736,0.0174245909,0.0899970457,3.088694484E-06,3.0000000000e+01,1.13699996,1
